5p,15p,25p,35p,45p,50p,55p,65p,75p,85p,95p
6923.206224,15567.285888,25243.889615999997,39712.464,43652.822927999994,47888.819088,48634.530911999995,61841.13143999999,74134.345296,98403.073296,164586.1008
9288.304079999998,23253.853919999998,32665.707887999997,41036.212799999994,48219.756288,51004.041264,55098.837552,71041.18559999998,92229.99139199998,126342.997968,207056.3748
6923.206224,17649.984,25989.601439999995,36226.59216,46331.208,49393.480224,52949.952,66187.44,80991.36408,104099.60563199999,141967.646304
9164.754192,18633.970608,29082.761135999997,40665.563136,47888.819088,51004.041264,59639.295935999995,74637.36983999998,92662.416,118140.16790399999,179513.574768
7412.99328,18633.970608,28637.09904,40021.33871999999,48144.743855999994,53391.20159999999,60804.19487999999,69818.924208,86939.408688,119137.39199999999,164586.1008
7205.605968,15531.985919999997,26033.7264,39888.96384,48537.456,51626.203199999996,54053.075999999994,71808.95990399999,92229.99139199998,119812.50388799999,183162.70896
7412.99328,18633.970608,29082.761135999997,39712.464,44266.159872,48546.28099199999,55928.3868,67069.9392,82319.52537599999,110149.137648,157049.55763199998
11031.24,18205.958496,28637.09904,39712.464,48537.456,50831.95391999999,53391.20159999999,65349.06576,78718.92863999998,108966.58871999999,161497.3536
10713.540288,17649.984,30746.272127999997,39712.464,43683.710399999996,48144.743855999994,51004.041264,66187.44,81189.9264,110149.137648,172087.34399999998
7412.99328,17244.034367999997,29082.761135999997,39712.464,46432.695408,49861.2048,53391.20159999999,66187.44,90456.16799999999,113935.05921599998,174739.254096
10700.3028,18205.958496,30865.409519999997,40153.713599999995,46432.695408,48537.456,50743.704,61841.13143999999,79420.515504,95654.088288,152142.86208
9116.216735999998,17649.984,26033.7264,39346.22683199999,44266.159872,48537.456,52949.952,67003.75176,82319.52537599999,110149.137648,174739.254096
7412.99328,16604.222448,27092.725439999995,35238.193056,42307.011648,46331.208,50831.95391999999,66628.68959999998,82319.52537599999,108812.15135999999,157049.55763199998
8599.954703999998,19856.232,31108.096799999996,40665.563136,48144.743855999994,50831.95391999999,55835.724383999994,65349.06576,76181.74343999999,110422.71239999999,164586.1008
9288.304079999998,17950.033728,30746.272127999997,39712.464,45514.896239999995,49216.980383999995,52949.952,73922.54548799999,92229.99139199998,113935.05921599998,161497.3536
8886.766943999999,17244.034367999997,30887.471999999998,40021.33871999999,48537.456,51004.041264,60804.19487999999,74637.36983999998,94427.4144,118140.16790399999,207056.3748
6177.4944,15884.985599999998,25658.66424,39346.22683199999,47037.20735999999,50743.704,55098.837552,67987.73836799999,88249.92,118140.16790399999,164586.1008
8599.954703999998,22940.566704,34417.468799999995,41962.83695999999,48537.456,51004.041264,55098.837552,67069.9392,81189.9264,108900.40127999998,164105.13873599996
6923.206224,17244.034367999997,27004.47552,39866.901359999996,45514.896239999995,49216.980383999995,52949.952,66187.44,78718.92863999998,97074.912,164105.13873599996
7412.99328,16767.4848,25243.889615999997,35238.193056,46331.208,50831.95391999999,52949.952,65349.06576,81326.71377599999,108900.40127999998,172087.34399999998
8599.954703999998,21078.493392,31769.971199999996,41962.83695999999,46715.095151999994,51004.041264,60804.19487999999,71994.284736,94427.4144,132569.029824,183162.70896
7205.605968,16079.135423999998,24904.127424000002,35238.193056,42051.086879999995,46600.370255999995,51004.041264,64863.691199999994,82213.625472,111194.89919999999,207056.3748
9116.216735999998,17950.033728,30887.471999999998,40665.563136,46600.370255999995,49186.092912,52949.952,69818.924208,94427.4144,119137.39199999999,174739.254096
7412.99328,18205.958496,29082.761135999997,40594.9632,48537.456,53347.07663999999,60848.31984,75894.93119999999,92662.416,123549.88799999999,184221.70799999998
10064.903376,22062.48,33398.182224,41720.149679999995,48537.456,52949.952,61841.13143999999,71808.95990399999,88249.92,119812.50388799999,207056.3748
8599.954703999998,21078.493392,36138.34224,44786.8344,49393.480224,53347.07663999999,60848.31984,74134.345296,93544.91519999999,118140.16790399999,172087.34399999998
5294.995199999999,17244.034367999997,28637.09904,41036.212799999994,46331.208,48219.756288,52949.952,66187.44,81189.9264,108812.15135999999,161497.3536
10148.7408,22062.48,34651.331088,43652.822927999994,50831.95391999999,52994.07695999999,61841.13143999999,73909.30799999999,88249.92,108966.58871999999,152142.86208
5294.995199999999,16604.222448,27004.47552,39103.539551999995,44124.96,48537.456,51983.615375999994,65750.602896,90456.16799999999,115122.02064,164444.900928
9116.216735999998,18633.970608,26474.976,39866.901359999996,46331.208,49186.092912,52949.952,67069.9392,92662.416,119812.50388799999,174739.254096
9164.754192,17649.984,32665.707887999997,41962.83695999999,48537.456,51004.041264,60526.20763199999,67069.9392,86939.408688,113268.77231999999,164586.1008
8599.954703999998,16767.4848,27092.725439999995,39050.5896,43652.822927999994,45889.958399999996,50831.95391999999,61995.5688,80439.80208,104293.75545599998,164105.13873599996
10700.3028,21078.493392,30746.272127999997,39712.464,44786.8344,48537.456,49861.2048,65349.06576,81189.9264,100088.64676799998,141967.646304
7205.605968,16079.135423999998,26033.7264,39346.22683199999,46432.695408,48634.530911999995,53391.20159999999,71808.95990399999,86939.408688,110149.137648,172087.34399999998
8886.766943999999,17244.034367999997,30887.471999999998,39972.801263999994,47888.819088,48634.530911999995,53347.07663999999,67069.9392,88249.92,123770.51279999998,174739.254096
6923.206224,17649.984,26474.976,39712.464,46331.208,49861.2048,52949.952,67069.9392,82213.625472,111194.89919999999,172087.34399999998
9164.754192,17950.033728,34086.531599999995,41159.762687999995,48537.456,49393.480224,55098.837552,66187.44,86939.408688,123549.88799999999,179513.574768
9729.553679999999,19167.882623999998,32665.707887999997,41720.149679999995,48546.28099199999,52949.952,59639.295935999995,71773.659936,92229.99139199998,118140.16790399999,164586.1008
7412.99328,15567.285888,23540.666159999997,34285.09392,42307.011648,48537.456,51983.615375999994,64863.691199999994,79424.928,104293.75545599998,164105.13873599996
7412.99328,16767.4848,27004.47552,35238.193056,44976.571727999995,48537.456,52949.952,66187.44,80991.36408,101487.408,164444.900928
7412.99328,19856.232,30931.596959999995,41962.83695999999,48537.456,51004.041264,58853.87164799999,71773.659936,92662.416,118307.84275199998,207056.3748
5736.2447999999995,19856.232,31769.971199999996,41159.762687999995,46432.695408,50831.95391999999,53347.07663999999,66628.68959999998,86939.408688,113935.05921599998,157049.55763199998
7412.99328,17649.984,29082.761135999997,39050.5896,41962.83695999999,46331.208,48634.530911999995,60526.20763199999,69818.924208,94427.4144,161497.3536
4416.908495999999,13608.137663999998,25989.601439999995,38203.390368,44566.209599999995,48537.456,53347.07663999999,63098.6928,80991.36408,98848.73539199999,164105.13873599996
9959.003472,20738.7312,29669.623104,39103.539551999995,44566.209599999995,47037.20735999999,50743.704,65750.602896,80439.80208,111194.89919999999,174739.254096
9288.304079999998,24109.878144,34417.468799999995,43366.010687999995,50831.95391999999,54053.075999999994,60848.31984,71041.18559999998,83378.52441599999,113268.77231999999,164444.900928
8886.766943999999,15567.285888,24048.103199999998,36226.59216,46331.208,48546.28099199999,51983.615375999994,65750.602896,82319.52537599999,113268.77231999999,174739.254096
9164.754192,17649.984,30865.409519999997,39888.96384,45889.958399999996,50831.95391999999,54053.075999999994,67003.75176,79791.16516799999,104099.60563199999,164444.900928
8886.766943999999,16604.222448,29669.623104,39888.96384,45889.958399999996,50973.153792,57583.0728,66187.44,80991.36408,108900.40127999998,153554.8608
9729.553679999999,17950.033728,30887.471999999998,41720.149679999995,46331.208,49216.980383999995,55098.837552,73909.30799999999,93544.91519999999,113935.05921599998,172087.34399999998
6177.4944,15567.285888,25243.889615999997,39712.464,48219.756288,51626.203199999996,58853.87164799999,67987.73836799999,78718.92863999998,108900.40127999998,174739.254096
5736.2447999999995,15567.285888,29669.623104,39712.464,44976.571727999995,48537.456,52067.4528,66628.68959999998,80439.80208,113268.77231999999,161497.3536
9164.754192,17649.984,28637.09904,39712.464,43723.42286399999,46600.370255999995,51004.041264,64528.341503999996,82213.625472,110422.71239999999,172087.34399999998
8599.954703999998,16604.222448,25658.66424,36226.59216,43723.42286399999,47888.819088,49861.2048,63098.6928,77757.004512,95654.088288,157049.55763199998
7412.99328,22062.48,31769.971199999996,40665.563136,48144.743855999994,51626.203199999996,60407.070239999994,67069.9392,83378.52441599999,110422.71239999999,164586.1008
6923.206224,17649.984,28231.149408,39866.901359999996,44566.209599999995,48634.530911999995,53347.07663999999,67069.9392,82319.52537599999,110149.137648,172087.34399999998
9959.003472,17649.984,32665.707887999997,42055.499376,49393.480224,52949.952,60526.20763199999,75453.68159999998,92229.99139199998,115122.02064,164444.900928
10064.903376,23253.853919999998,34086.531599999995,40665.563136,48537.456,52949.952,61704.344064,71994.284736,92229.99139199998,110422.71239999999,164444.900928
4416.908495999999,17649.984,29762.285519999998,39866.901359999996,44976.571727999995,48546.28099199999,53391.20159999999,67003.75176,82319.52537599999,115122.02064,179513.574768
7412.99328,19856.232,34095.356592,40594.9632,46715.095151999994,51626.203199999996,55928.3868,71773.659936,90456.16799999999,113268.77231999999,183573.071088
6923.206224,17649.984,30865.409519999997,39972.801263999994,46432.695408,49216.980383999995,51705.62812799999,66628.68959999998,82844.61239999998,113935.05921599998,164586.1008
8886.766943999999,18205.958496,30887.471999999998,39712.464,44266.159872,48144.743855999994,50973.153792,66628.68959999998,80991.36408,98328.06086399998,164105.13873599996
8895.591935999999,17950.033728,30865.409519999997,41036.212799999994,48219.756288,49393.480224,53347.07663999999,67069.9392,90456.16799999999,118307.84275199998,164586.1008
9164.754192,24109.878144,34165.956528,41036.212799999994,48144.743855999994,50831.95391999999,55098.837552,67069.9392,81189.9264,103031.7816,172087.34399999998
10064.903376,17950.033728,33398.182224,42307.011648,49393.480224,51705.62812799999,61774.943999999996,69818.924208,86939.408688,111194.89919999999,208269.8112
7412.99328,15884.985599999998,34086.531599999995,41808.3996,48537.456,51626.203199999996,60526.20763199999,71041.18559999998,90456.16799999999,113268.77231999999,164105.13873599996
8895.591935999999,17244.034367999997,25658.66424,39712.464,48546.28099199999,52949.952,60848.31984,71808.95990399999,84552.24835199998,119137.39199999999,164586.1008
7205.605968,16079.135423999998,25658.66424,39103.539551999995,46715.095151999994,50831.95391999999,55928.3868,75453.68159999998,96020.32545599999,123770.51279999998,184221.70799999998
8599.954703999998,17244.034367999997,30865.409519999997,41918.712,48537.456,51004.041264,55928.3868,69818.924208,86939.408688,108966.58871999999,164444.900928
7205.605968,15884.985599999998,24904.127424000002,36138.34224,45232.496496,48546.28099199999,54053.075999999994,66628.68959999998,81326.71377599999,110422.71239999999,164444.900928
8886.766943999999,17950.033728,26033.7264,40021.33871999999,46715.095151999994,50831.95391999999,55835.724383999994,66628.68959999998,81189.9264,113935.05921599998,179513.574768
8599.954703999998,16604.222448,30887.471999999998,41962.83695999999,51004.041264,58853.87164799999,65750.602896,80439.80208,98328.06086399998,123770.51279999998,208269.8112
9116.216735999998,18205.958496,31769.971199999996,40153.713599999995,48537.456,51983.615375999994,59639.295935999995,73909.30799999999,90456.16799999999,124494.162144,174739.254096
9164.754192,18633.970608,29082.761135999997,39972.801263999994,48537.456,52067.4528,55835.724383999994,67069.9392,88249.92,123549.88799999999,164586.1008
8599.954703999998,21078.493392,30887.471999999998,39888.96384,48219.756288,51626.203199999996,60848.31984,73909.30799999999,94427.4144,119137.39199999999,208269.8112
7412.99328,15567.285888,28231.149408,39346.22683199999,44124.96,48537.456,52949.952,64528.341503999996,88249.92,111194.89919999999,172087.34399999998
9116.216735999998,17244.034367999997,34285.09392,41808.3996,48537.456,50973.153792,59639.295935999995,74637.36983999998,92662.416,117601.84339199998,183162.70896
9116.216735999998,19856.232,30887.471999999998,39103.539551999995,43723.42286399999,48537.456,49393.480224,64863.691199999994,82844.61239999998,108900.40127999998,172087.34399999998
8886.766943999999,19167.882623999998,30931.596959999995,40594.9632,48537.456,51626.203199999996,55098.837552,68040.68832,82844.61239999998,117601.84339199998,161497.3536
5736.2447999999995,12950.67576,28231.149408,40594.9632,46331.208,49186.092912,57583.0728,69677.724336,92229.99139199998,115122.02064,174739.254096
6177.4944,15884.985599999998,28637.09904,39972.801263999994,48144.743855999994,51983.615375999994,61774.943999999996,74637.36983999998,94427.4144,115122.02064,183162.70896
9288.304079999998,21078.493392,34285.09392,41962.83695999999,48537.456,51983.615375999994,58853.87164799999,71773.659936,82319.52537599999,123549.88799999999,183573.071088
7412.99328,18633.970608,30887.471999999998,40021.33871999999,46432.695408,50973.153792,54053.075999999994,67987.73836799999,92229.99139199998,123549.88799999999,179513.574768
9116.216735999998,18633.970608,34086.531599999995,42307.011648,50743.704,53391.20159999999,61571.969183999994,74134.345296,94427.4144,117601.84339199998,183573.071088
6923.206224,16079.135423999998,25243.889615999997,38203.390368,46331.208,49861.2048,52949.952,67003.75176,84552.24835199998,113268.77231999999,164444.900928
7205.605968,16079.135423999998,25243.889615999997,34717.518528,44266.159872,48634.530911999995,53347.07663999999,67987.73836799999,88249.92,118307.84275199998,172087.34399999998
8886.766943999999,21078.493392,31769.971199999996,40021.33871999999,46331.208,49861.2048,53391.20159999999,66187.44,82213.625472,110149.137648,152142.86208
10064.903376,18633.970608,29082.761135999997,37417.96608,45514.896239999995,48537.456,52949.952,65349.06576,80991.36408,113935.05921599998,164586.1008
7412.99328,14490.636863999998,27004.47552,34651.331088,42055.499376,46600.370255999995,51004.041264,66187.44,82213.625472,101487.408,161497.3536
8599.954703999998,22062.48,30931.596959999995,41962.83695999999,48144.743855999994,50973.153792,61571.969183999994,71041.18559999998,90456.16799999999,123549.88799999999,207056.3748
8599.954703999998,17950.033728,27092.725439999995,39712.464,44566.209599999995,48537.456,52949.952,65349.06576,79424.928,100088.64676799998,164105.13873599996
8599.954703999998,19167.882623999998,30865.409519999997,39972.801263999994,48537.456,52949.952,61571.969183999994,73909.30799999999,92662.416,132374.88,172087.34399999998
8886.766943999999,17244.034367999997,29082.761135999997,39866.901359999996,46331.208,48546.28099199999,51626.203199999996,66187.44,81189.9264,111194.89919999999,157049.55763199998
6177.4944,19856.232,27004.47552,39972.801263999994,46600.370255999995,49216.980383999995,51705.62812799999,66187.44,82844.61239999998,110422.71239999999,179513.574768
8895.591935999999,17950.033728,30746.272127999997,39712.464,47888.819088,51626.203199999996,55928.3868,73922.54548799999,92229.99139199998,119137.39199999999,172087.34399999998
7205.605968,17244.034367999997,30887.471999999998,41036.212799999994,46715.095151999994,48546.28099199999,52994.07695999999,61841.13143999999,76420.018224,98328.06086399998,164444.900928
9959.003472,19856.232,30865.409519999997,39866.901359999996,47888.819088,50973.153792,53391.20159999999,66628.68959999998,82213.625472,123770.51279999998,172087.34399999998
7412.99328,18633.970608,30865.409519999997,40665.563136,45889.958399999996,50743.704,58853.87164799999,71041.18559999998,92229.99139199998,118307.84275199998,179513.574768
6177.4944,14525.936832,25151.227199999998,35410.280399999996,41962.83695999999,44566.209599999995,49186.092912,66187.44,82844.61239999998,108900.40127999998,164586.1008
8886.766943999999,18205.958496,34095.356592,43652.822927999994,50973.153792,55928.3868,61774.943999999996,73922.54548799999,93544.91519999999,123549.88799999999,172087.34399999998
7412.99328,16604.222448,25989.601439999995,39972.801263999994,48144.743855999994,50743.704,60407.070239999994,67003.75176,86939.408688,110422.71239999999,183162.70896
6923.206224,17649.984,29669.623104,39972.801263999994,46331.208,52067.4528,59639.295935999995,71994.284736,92662.416,124494.162144,207056.3748
10148.7408,22062.48,34086.531599999995,40153.713599999995,46715.095151999994,49861.2048,53347.07663999999,66187.44,79424.928,108812.15135999999,161497.3536
8886.766943999999,20738.7312,29669.623104,39888.96384,46331.208,48537.456,52949.952,65349.06576,81631.17599999999,104293.75545599998,152142.86208
5736.2447999999995,14490.636863999998,29082.761135999997,38203.390368,44566.209599999995,48144.743855999994,50743.704,64528.341503999996,77218.68,108900.40127999998,164105.13873599996
8599.954703999998,18205.958496,27004.47552,39712.464,44976.571727999995,48144.743855999994,50743.704,67069.9392,83378.52441599999,111194.89919999999,172087.34399999998
9116.216735999998,17950.033728,27004.47552,40594.9632,44266.159872,48537.456,49393.480224,65750.602896,98186.86099199999,123770.51279999998,184221.70799999998
7412.99328,17950.033728,28637.09904,39712.464,48546.28099199999,54053.075999999994,60848.31984,67069.9392,82213.625472,113268.77231999999,179513.574768
8895.591935999999,19167.882623999998,31108.096799999996,40594.9632,46600.370255999995,50743.704,53391.20159999999,67069.9392,92229.99139199998,124494.162144,174739.254096
6177.4944,17649.984,26033.7264,39050.5896,44786.8344,50743.704,54053.075999999994,66628.68959999998,88249.92,118140.16790399999,183573.071088
9959.003472,18205.958496,30887.471999999998,39712.464,44976.571727999995,48144.743855999994,51983.615375999994,63098.6928,75894.93119999999,98403.073296,153907.86047999997
10064.903376,17244.034367999997,25989.601439999995,39050.5896,44786.8344,48144.743855999994,51626.203199999996,63981.191999999995,78718.92863999998,108900.40127999998,164586.1008
10148.7408,18633.970608,29082.761135999997,39712.464,46331.208,49393.480224,53391.20159999999,67003.75176,83378.52441599999,104099.60563199999,164105.13873599996
8886.766943999999,15531.985919999997,25243.889615999997,37417.96608,48219.756288,54053.075999999994,61774.943999999996,73922.54548799999,94427.4144,118307.84275199998,179513.574768
7205.605968,13325.737919999998,25243.889615999997,34285.09392,43366.010687999995,46432.695408,48546.28099199999,60526.20763199999,69818.924208,97516.16159999999,153907.86047999997
10700.3028,21078.493392,33398.182224,41918.712,47037.20735999999,51705.62812799999,60526.20763199999,66628.68959999998,82213.625472,98848.73539199999,183162.70896
7412.99328,24784.990031999998,30746.272127999997,39712.464,44266.159872,48537.456,52949.952,66628.68959999998,82213.625472,117601.84339199998,209646.509952
8895.591935999999,19167.882623999998,28637.09904,39712.464,45232.496496,48537.456,53391.20159999999,66187.44,86939.408688,113935.05921599998,179513.574768
5736.2447999999995,19856.232,31108.096799999996,41036.212799999994,46600.370255999995,49393.480224,53391.20159999999,66187.44,82844.61239999998,119137.39199999999,174739.254096
7412.99328,14380.324463999998,25151.227199999998,36103.042272,44266.159872,48144.743855999994,50831.95391999999,64422.44159999999,81631.17599999999,108812.15135999999,164586.1008
6177.4944,16604.222448,27004.47552,37417.96608,43723.42286399999,48537.456,50831.95391999999,64422.44159999999,78718.92863999998,113935.05921599998,164444.900928
7412.99328,16767.4848,27092.725439999995,40021.33871999999,46331.208,50743.704,60407.070239999994,68040.68832,86939.408688,118140.16790399999,174739.254096
11031.24,21078.493392,30931.596959999995,41962.83695999999,48144.743855999994,52949.952,61704.344064,74637.36983999998,92229.99139199998,118307.84275199998,183573.071088
7205.605968,18205.958496,29669.623104,40665.563136,48537.456,51983.615375999994,60526.20763199999,73909.30799999999,94427.4144,118307.84275199998,184221.70799999998
6923.206224,16604.222448,30865.409519999997,39888.96384,46600.370255999995,48537.456,52949.952,66628.68959999998,84552.24835199998,119137.39199999999,174739.254096
8895.591935999999,22062.48,33398.182224,40153.713599999995,45889.958399999996,48144.743855999994,50743.704,63098.6928,75894.93119999999,108812.15135999999,164444.900928
9116.216735999998,17950.033728,31769.971199999996,40153.713599999995,46331.208,48537.456,58853.87164799999,66628.68959999998,83378.52441599999,113935.05921599998,157049.55763199998
7412.99328,17950.033728,28231.149408,39888.96384,43723.42286399999,47037.20735999999,49216.980383999995,63981.191999999995,80991.36408,111194.89919999999,164105.13873599996
9288.304079999998,17649.984,30746.272127999997,38203.390368,43723.42286399999,46432.695408,52067.4528,66187.44,84552.24835199998,110422.71239999999,164444.900928
7412.99328,16604.222448,26474.976,39888.96384,47037.20735999999,51004.041264,53391.20159999999,67987.73836799999,83378.52441599999,113935.05921599998,184221.70799999998
7412.99328,17950.033728,28231.149408,39712.464,44786.8344,47037.20735999999,50831.95391999999,61841.13143999999,79791.16516799999,119137.39199999999,172087.34399999998
6923.206224,18205.958496,30887.471999999998,41808.3996,48537.456,51004.041264,60804.19487999999,73922.54548799999,92662.416,117601.84339199998,164586.1008
8895.591935999999,19856.232,30887.471999999998,41036.212799999994,46331.208,48634.530911999995,53391.20159999999,65349.06576,79420.515504,100088.64676799998,183162.70896
8886.766943999999,18633.970608,30746.272127999997,39346.22683199999,46432.695408,49393.480224,54053.075999999994,73909.30799999999,95654.088288,124494.162144,207056.3748
7412.99328,17649.984,28231.149408,36226.59216,47037.20735999999,49393.480224,57583.0728,67069.9392,86939.408688,104099.60563199999,164444.900928
8895.591935999999,18633.970608,28637.09904,40665.563136,46715.095151999994,49393.480224,57583.0728,71808.95990399999,84552.24835199998,113268.77231999999,164105.13873599996
8599.954703999998,20738.7312,30887.471999999998,41049.450288,46600.370255999995,49216.980383999995,52994.07695999999,64422.44159999999,80439.80208,110149.137648,183573.071088
6923.206224,15884.985599999998,26033.7264,35238.193056,44124.96,48537.456,52994.07695999999,66628.68959999998,82319.52537599999,110149.137648,164105.13873599996
7205.605968,17244.034367999997,25151.227199999998,39103.539551999995,46331.208,48537.456,51983.615375999994,67987.73836799999,88249.92,118140.16790399999,172087.34399999998
7412.99328,16767.4848,29669.623104,39712.464,43366.010687999995,48537.456,51705.62812799999,66187.44,80991.36408,118307.84275199998,179513.574768
7412.99328,16767.4848,30746.272127999997,40153.713599999995,45889.958399999996,49216.980383999995,52994.07695999999,66187.44,79791.16516799999,98328.06086399998,153907.86047999997
9959.003472,18633.970608,26033.7264,39712.464,44124.96,47037.20735999999,48634.530911999995,61571.969183999994,80439.80208,108812.15135999999,153554.8608
9164.754192,20738.7312,30931.596959999995,41808.3996,48537.456,52067.4528,60526.20763199999,71041.18559999998,84552.24835199998,117601.84339199998,183162.70896
8886.766943999999,21078.493392,34095.356592,42682.073807999994,51626.203199999996,54053.075999999994,64863.691199999994,81326.71377599999,98848.73539199999,133998.678528,208269.8112
7205.605968,16079.135423999998,27004.47552,38203.390368,45514.896239999995,48546.28099199999,52949.952,65349.06576,80439.80208,115122.02064,172087.34399999998
7412.99328,23540.666159999997,34165.956528,41049.450288,47037.20735999999,49216.980383999995,53391.20159999999,66187.44,80991.36408,108966.58871999999,164586.1008
8886.766943999999,18205.958496,30887.471999999998,41036.212799999994,47888.819088,50973.153792,54053.075999999994,66187.44,82844.61239999998,118140.16790399999,161497.3536
6177.4944,19167.882623999998,30746.272127999997,41808.3996,46600.370255999995,49393.480224,52994.07695999999,67003.75176,82319.52537599999,119812.50388799999,164444.900928
7412.99328,15884.985599999998,26033.7264,36138.34224,45232.496496,48219.756288,49861.2048,63098.6928,79424.928,110422.71239999999,174739.254096
5294.995199999999,17950.033728,27004.47552,39866.901359999996,46715.095151999994,49393.480224,53347.07663999999,73909.30799999999,92229.99139199998,113935.05921599998,164444.900928
7205.605968,17649.984,30887.471999999998,41159.762687999995,48546.28099199999,50831.95391999999,54053.075999999994,67069.9392,82844.61239999998,115122.02064,172087.34399999998
9729.553679999999,18633.970608,26474.976,39712.464,46715.095151999994,51983.615375999994,59639.295935999995,68040.68832,94427.4144,118140.16790399999,174739.254096
5294.995199999999,16079.135423999998,30887.471999999998,41159.762687999995,47888.819088,49393.480224,53347.07663999999,66187.44,81189.9264,108812.15135999999,164444.900928
8599.954703999998,17649.984,25989.601439999995,39346.22683199999,45514.896239999995,48537.456,51626.203199999996,61841.13143999999,79424.928,110422.71239999999,164586.1008
8886.766943999999,16767.4848,26033.7264,37417.96608,43723.42286399999,48537.456,52067.4528,66187.44,81326.71377599999,110149.137648,161497.3536
6177.4944,15567.285888,26033.7264,39712.464,45514.896239999995,49186.092912,57583.0728,71041.18559999998,83378.52441599999,110422.71239999999,164586.1008
7412.99328,18633.970608,26474.976,39103.539551999995,44976.571727999995,48144.743855999994,50973.153792,64528.341503999996,79424.928,108900.40127999998,157049.55763199998
8886.766943999999,17950.033728,30887.471999999998,41159.762687999995,48219.756288,51004.041264,59639.295935999995,67987.73836799999,84552.24835199998,123549.88799999999,184221.70799999998
8895.591935999999,17244.034367999997,26033.7264,39103.539551999995,45514.896239999995,48634.530911999995,57583.0728,66628.68959999998,79420.515504,111194.89919999999,164444.900928
9164.754192,17649.984,28637.09904,40594.9632,48537.456,52067.4528,61841.13143999999,73909.30799999999,86939.408688,113935.05921599998,172087.34399999998
8895.591935999999,17950.033728,32665.707887999997,41036.212799999994,47037.20735999999,50831.95391999999,53347.07663999999,71808.95990399999,96020.32545599999,118307.84275199998,172087.34399999998
9164.754192,16767.4848,25989.601439999995,39972.801263999994,48219.756288,50973.153792,55835.724383999994,68040.68832,84552.24835199998,108900.40127999998,164105.13873599996
9116.216735999998,17649.984,27092.725439999995,40021.33871999999,48144.743855999994,50743.704,54053.075999999994,67003.75176,83378.52441599999,113935.05921599998,172087.34399999998
7412.99328,19856.232,34086.531599999995,41720.149679999995,46715.095151999994,48634.530911999995,52949.952,63981.191999999995,78718.92863999998,115122.02064,183162.70896
5294.995199999999,17649.984,31769.971199999996,40665.563136,48537.456,50973.153792,57583.0728,69677.724336,90456.16799999999,119137.39199999999,207056.3748
8599.954703999998,25989.601439999995,38203.390368,44566.209599999995,50743.704,55928.3868,63098.6928,71808.95990399999,84552.24835199998,118307.84275199998,207056.3748
9729.553679999999,19856.232,30887.471999999998,40594.9632,48219.756288,50831.95391999999,55835.724383999994,71773.659936,94427.4144,124494.162144,183573.071088
9729.553679999999,19167.882623999998,30746.272127999997,41159.762687999995,48546.28099199999,52949.952,60804.19487999999,73909.30799999999,88249.92,118307.84275199998,172087.34399999998
9729.553679999999,25243.889615999997,39346.22683199999,42682.073807999994,49393.480224,53347.07663999999,61774.943999999996,76420.018224,92229.99139199998,132396.94248,183573.071088
9959.003472,23253.853919999998,31769.971199999996,39712.464,44976.571727999995,48537.456,52949.952,67069.9392,84552.24835199998,118307.84275199998,184221.70799999998
8886.766943999999,17244.034367999997,27092.725439999995,39346.22683199999,43683.710399999996,47037.20735999999,52949.952,66187.44,81631.17599999999,110422.71239999999,152142.86208
3349.0844639999996,18633.970608,28637.09904,39712.464,47888.819088,50743.704,60407.070239999994,68040.68832,90456.16799999999,118307.84275199998,172087.34399999998
9116.216735999998,18205.958496,27092.725439999995,39712.464,47037.20735999999,49393.480224,58853.87164799999,66628.68959999998,92229.99139199998,117601.84339199998,174739.254096
7205.605968,16767.4848,28637.09904,39050.5896,47888.819088,51626.203199999996,57583.0728,67069.9392,81631.17599999999,103031.7816,153907.86047999997
8895.591935999999,17649.984,28637.09904,39888.96384,47888.819088,50973.153792,55835.724383999994,67069.9392,96020.32545599999,132374.88,207056.3748
10064.903376,19167.882623999998,27004.47552,39712.464,44566.209599999995,49393.480224,52949.952,65750.602896,79424.928,110149.137648,164586.1008
8599.954703999998,18633.970608,30931.596959999995,39712.464,46715.095151999994,49216.980383999995,53347.07663999999,66187.44,80991.36408,113268.77231999999,157049.55763199998
6177.4944,17950.033728,26474.976,39866.901359999996,48537.456,53347.07663999999,61774.943999999996,71808.95990399999,88249.92,115122.02064,179513.574768
9959.003472,23540.666159999997,29669.623104,39712.464,44786.8344,48537.456,51983.615375999994,64863.691199999994,80991.36408,115122.02064,183573.071088
9959.003472,24048.103199999998,36138.34224,42307.011648,49861.2048,53391.20159999999,61571.969183999994,76420.018224,96020.32545599999,118307.84275199998,172087.34399999998
9164.754192,23253.853919999998,33398.182224,42055.499376,49393.480224,52994.07695999999,60526.20763199999,73909.30799999999,95654.088288,123991.1376,183573.071088
6923.206224,17950.033728,31769.971199999996,40665.563136,45889.958399999996,51705.62812799999,60526.20763199999,71808.95990399999,92229.99139199998,123549.88799999999,207056.3748
8895.591935999999,19167.882623999998,30887.471999999998,39712.464,45889.958399999996,49861.2048,52949.952,66187.44,82319.52537599999,108966.58871999999,172087.34399999998
6923.206224,16604.222448,30931.596959999995,40665.563136,47037.20735999999,50743.704,54053.075999999994,65349.06576,79791.16516799999,113935.05921599998,172087.34399999998
7412.99328,21078.493392,29082.761135999997,39712.464,44124.96,48537.456,53391.20159999999,67003.75176,88249.92,115122.02064,179513.574768
